date,time,sensor_id,direction_1,direction_2,total_of_directions,date_time
2022/11/05,22:40,4,19,3,22,2022/11/05 10:40:00 PM
2022/11/05,22:46,10,1,3,4,2022/11/05 10:46:00 PM
2022/11/05,22:33,46,1,3,4,2022/11/05 10:33:00 PM
2022/11/05,22:39,87,0,1,1,2022/11/05 10:39:00 PM
2022/11/05,22:39,54,5,0,5,2022/11/05 10:39:00 PM
2022/11/05,22:38,24,1,13,14,2022/11/05 10:38:00 PM
2022/11/05,22:38,18,0,3,3,2022/11/05 10:38:00 PM
2022/11/05,22:35,3,7,9,16,2022/11/05 10:35:00 PM
2022/11/05,22:39,3,18,2,20,2022/11/05 10:39:00 PM
2022/11/05,22:36,21,8,12,20,2022/11/05 10:36:00 PM
2022/11/05,22:47,11,1,0,1,2022/11/05 10:47:00 PM
2022/11/05,22:27,37,8,0,8,2022/11/05 10:27:00 PM
2022/11/05,22:39,51,0,2,2,2022/11/05 10:39:00 PM
2022/11/05,22:35,30,19,9,28,2022/11/05 10:35:00 PM
2022/11/05,22:38,5,15,9,24,2022/11/05 10:38:00 PM
2022/11/05,22:39,47,13,8,21,2022/11/05 10:39:00 PM
2022/11/05,22:34,56,3,0,3,2022/11/05 10:34:00 PM
2022/11/05,22:35,19,10,17,27,2022/11/05 10:35:00 PM
2022/11/05,22:40,3,24,7,31,2022/11/05 10:40:00 PM
2022/11/05,22:30,61,2,0,2,2022/11/05 10:30:00 PM
2022/11/05,22:39,67,6,0,6,2022/11/05 10:39:00 PM
2022/11/05,22:37,41,16,11,27,2022/11/05 10:37:00 PM
2022/11/05,22:37,65,0,23,23,2022/11/05 10:37:00 PM
2022/11/05,22:48,6,7,8,15,2022/11/05 10:48:00 PM
2022/11/05,22:36,3,26,24,50,2022/11/05 10:36:00 PM
2022/11/05,22:35,51,2,2,4,2022/11/05 10:35:00 PM
2022/11/05,22:44,4,20,7,27,2022/11/05 10:44:00 PM
2022/11/05,22:38,45,13,12,25,2022/11/05 10:38:00 PM
2022/11/05,22:37,23,1,4,5,2022/11/05 10:37:00 PM
2022/11/05,22:38,50,1,2,3,2022/11/05 10:38:00 PM
2022/11/05,22:39,84,3,15,18,2022/11/05 10:39:00 PM
2022/11/05,22:35,61,3,0,3,2022/11/05 10:35:00 PM
2022/11/05,22:47,59,7,5,12,2022/11/05 10:47:00 PM
2022/11/05,22:44,37,2,6,8,2022/11/05 10:44:00 PM
2022/11/05,22:34,31,8,3,11,2022/11/05 10:34:00 PM
2022/11/05,22:44,65,2,43,45,2022/11/05 10:44:00 PM
2022/11/05,22:45,58,0,7,7,2022/11/05 10:45:00 PM
2022/11/05,22:44,42,0,2,2,2022/11/05 10:44:00 PM
2022/11/05,22:36,37,0,1,1,2022/11/05 10:36:00 PM
2022/11/05,22:44,19,6,10,16,2022/11/05 10:44:00 PM
2022/11/05,22:37,50,3,0,3,2022/11/05 10:37:00 PM
2022/11/05,22:39,61,5,1,6,2022/11/05 10:39:00 PM
2022/11/05,22:46,41,33,22,55,2022/11/05 10:46:00 PM
2022/11/05,22:40,56,2,1,3,2022/11/05 10:40:00 PM
2022/11/05,22:48,2,4,1,5,2022/11/05 10:48:00 PM
2022/11/05,22:39,40,18,0,18,2022/11/05 10:39:00 PM
2022/11/05,22:38,42,4,2,6,2022/11/05 10:38:00 PM
2022/11/05,22:43,8,0,2,2,2022/11/05 10:43:00 PM
2022/11/05,22:43,35,50,18,68,2022/11/05 10:43:00 PM
2022/11/05,22:41,31,9,8,17,2022/11/05 10:41:00 PM
2022/11/05,22:45,24,1,3,4,2022/11/05 10:45:00 PM
2022/11/05,22:35,47,5,4,9,2022/11/05 10:35:00 PM
2022/11/05,22:43,3,23,10,33,2022/11/05 10:43:00 PM
2022/11/05,22:42,66,14,5,19,2022/11/05 10:42:00 PM
2022/11/05,22:42,31,10,6,16,2022/11/05 10:42:00 PM
2022/11/05,22:45,68,0,1,1,2022/11/05 10:45:00 PM
2022/11/05,22:32,57,2,0,2,2022/11/05 10:32:00 PM
2022/11/05,22:35,42,2,1,3,2022/11/05 10:35:00 PM
2022/11/05,22:41,61,3,1,4,2022/11/05 10:41:00 PM
2022/11/05,22:37,1,8,4,12,2022/11/05 10:37:00 PM
2022/11/05,22:34,57,0,1,1,2022/11/05 10:34:00 PM
2022/11/05,22:46,14,3,0,3,2022/11/05 10:46:00 PM
2022/11/05,22:49,66,14,12,26,2022/11/05 10:49:00 PM
2022/11/05,22:37,54,1,3,4,2022/11/05 10:37:00 PM
2022/11/05,22:38,35,30,28,58,2022/11/05 10:38:00 PM
2022/11/05,22:44,30,16,5,21,2022/11/05 10:44:00 PM
2022/11/05,22:47,24,3,5,8,2022/11/05 10:47:00 PM
2022/11/05,22:42,35,28,8,36,2022/11/05 10:42:00 PM
2022/11/05,22:34,54,1,1,2,2022/11/05 10:34:00 PM
2022/11/05,22:42,47,3,16,19,2022/11/05 10:42:00 PM
2022/11/05,22:42,68,0,4,4,2022/11/05 10:42:00 PM
2022/11/05,22:44,29,174,2,176,2022/11/05 10:44:00 PM
2022/11/05,22:26,37,0,19,19,2022/11/05 10:26:00 PM
2022/11/05,22:33,5,7,11,18,2022/11/05 10:33:00 PM
2022/11/05,22:42,59,3,2,5,2022/11/05 10:42:00 PM
2022/11/05,22:43,21,13,3,16,2022/11/05 10:43:00 PM
2022/11/05,22:44,87,0,3,3,2022/11/05 10:44:00 PM
2022/11/05,22:42,24,2,1,3,2022/11/05 10:42:00 PM
2022/11/05,22:40,42,1,0,1,2022/11/05 10:40:00 PM
2022/11/05,22:41,28,1,85,86,2022/11/05 10:41:00 PM
2022/11/05,22:45,79,7,3,10,2022/11/05 10:45:00 PM
2022/11/05,22:43,72,4,14,18,2022/11/05 10:43:00 PM
2022/11/05,22:38,46,1,0,1,2022/11/05 10:38:00 PM
2022/11/05,22:45,1,3,11,14,2022/11/05 10:45:00 PM
2022/11/05,22:46,19,5,9,14,2022/11/05 10:46:00 PM
2022/11/05,22:38,61,1,1,2,2022/11/05 10:38:00 PM
2022/11/05,22:35,59,5,5,10,2022/11/05 10:35:00 PM
2022/11/05,22:43,39,1,0,1,2022/11/05 10:43:00 PM
2022/11/05,22:33,36,0,2,2,2022/11/05 10:33:00 PM
2022/11/05,22:44,10,0,1,1,2022/11/05 10:44:00 PM
2022/11/05,22:43,47,17,5,22,2022/11/05 10:43:00 PM
2022/11/05,22:37,11,0,1,1,2022/11/05 10:37:00 PM
2022/11/05,22:36,68,0,5,5,2022/11/05 10:36:00 PM
2022/11/05,22:36,58,1,4,5,2022/11/05 10:36:00 PM
2022/11/05,22:43,77,3,0,3,2022/11/05 10:43:00 PM
2022/11/05,22:47,84,7,9,16,2022/11/05 10:47:00 PM
2022/11/05,22:42,79,17,2,19,2022/11/05 10:42:00 PM
2022/11/05,22:36,24,6,2,8,2022/11/05 10:36:00 PM
2022/11/05,22:46,30,8,6,14,2022/11/05 10:46:00 PM
2022/11/05,22:30,23,0,2,2,2022/11/05 10:30:00 PM
2022/11/05,22:48,56,2,1,3,2022/11/05 10:48:00 PM
2022/11/05,22:45,59,6,0,6,2022/11/05 10:45:00 PM
2022/11/05,22:46,67,2,2,4,2022/11/05 10:46:00 PM
2022/11/05,22:36,61,1,3,4,2022/11/05 10:36:00 PM
2022/11/05,22:45,66,14,5,19,2022/11/05 10:45:00 PM
2022/11/05,22:43,69,1,1,2,2022/11/05 10:43:00 PM
2022/11/05,22:43,61,3,0,3,2022/11/05 10:43:00 PM
2022/11/05,22:41,12,0,3,3,2022/11/05 10:41:00 PM
2022/11/05,22:48,49,0,2,2,2022/11/05 10:48:00 PM
2022/11/05,22:47,30,10,4,14,2022/11/05 10:47:00 PM
2022/11/05,22:46,39,0,4,4,2022/11/05 10:46:00 PM
2022/11/05,22:36,51,2,2,4,2022/11/05 10:36:00 PM
2022/11/05,22:41,41,14,19,33,2022/11/05 10:41:00 PM
2022/11/05,22:48,29,110,2,112,2022/11/05 10:48:00 PM
2022/11/05,22:47,45,5,14,19,2022/11/05 10:47:00 PM
2022/11/05,22:45,67,6,1,7,2022/11/05 10:45:00 PM
2022/11/05,22:47,62,3,1,4,2022/11/05 10:47:00 PM
2022/11/05,22:45,19,7,7,14,2022/11/05 10:45:00 PM
2022/11/05,22:38,84,10,8,18,2022/11/05 10:38:00 PM
2022/11/05,22:45,14,12,1,13,2022/11/05 10:45:00 PM
2022/11/05,22:47,63,6,3,9,2022/11/05 10:47:00 PM
2022/11/05,22:47,86,4,0,4,2022/11/05 10:47:00 PM
2022/11/05,22:44,28,1,101,102,2022/11/05 10:44:00 PM
2022/11/05,22:35,11,1,1,2,2022/11/05 10:35:00 PM
2022/11/05,22:43,45,8,5,13,2022/11/05 10:43:00 PM
2022/11/05,22:33,48,1,0,1,2022/11/05 10:33:00 PM
2022/11/05,22:37,49,4,1,5,2022/11/05 10:37:00 PM
2022/11/05,22:40,51,3,7,10,2022/11/05 10:40:00 PM
2022/11/05,22:42,11,1,0,1,2022/11/05 10:42:00 PM
2022/11/05,22:46,29,160,0,160,2022/11/05 10:46:00 PM
2022/11/05,22:33,44,0,1,1,2022/11/05 10:33:00 PM
2022/11/05,22:34,67,9,1,10,2022/11/05 10:34:00 PM
2022/11/05,22:45,84,13,10,23,2022/11/05 10:45:00 PM
2022/11/05,22:37,29,58,6,64,2022/11/05 10:37:00 PM
2022/11/05,22:43,28,0,106,106,2022/11/05 10:43:00 PM
2022/11/05,22:40,37,0,9,9,2022/11/05 10:40:00 PM
2022/11/05,22:35,79,7,5,12,2022/11/05 10:35:00 PM
2022/11/05,22:42,84,14,4,18,2022/11/05 10:42:00 PM
2022/11/05,22:45,35,47,15,62,2022/11/05 10:45:00 PM
2022/11/05,22:42,36,4,0,4,2022/11/05 10:42:00 PM
2022/11/05,22:37,6,6,17,23,2022/11/05 10:37:00 PM
2022/11/05,22:47,6,22,19,41,2022/11/05 10:47:00 PM
2022/11/05,22:43,19,4,10,14,2022/11/05 10:43:00 PM
2022/11/05,22:46,4,28,4,32,2022/11/05 10:46:00 PM
2022/11/05,22:44,47,10,2,12,2022/11/05 10:44:00 PM
2022/11/05,22:42,5,7,12,19,2022/11/05 10:42:00 PM
2022/11/05,22:40,21,6,9,15,2022/11/05 10:40:00 PM
2022/11/05,22:49,87,3,0,3,2022/11/05 10:49:00 PM
2022/11/05,22:38,51,2,0,2,2022/11/05 10:38:00 PM
2022/11/05,22:36,72,1,5,6,2022/11/05 10:36:00 PM
2022/11/05,22:37,68,0,1,1,2022/11/05 10:37:00 PM
2022/11/05,22:49,35,68,21,89,2022/11/05 10:49:00 PM
2022/11/05,22:43,20,6,0,6,2022/11/05 10:43:00 PM
2022/11/05,22:33,23,1,4,5,2022/11/05 10:33:00 PM
2022/11/05,22:38,66,6,12,18,2022/11/05 10:38:00 PM
2022/11/05,22:39,48,1,4,5,2022/11/05 10:39:00 PM
2022/11/05,22:40,50,17,0,17,2022/11/05 10:40:00 PM
2022/11/05,22:40,24,9,2,11,2022/11/05 10:40:00 PM
2022/11/05,22:35,5,5,9,14,2022/11/05 10:35:00 PM
2022/11/05,22:46,27,2,2,4,2022/11/05 10:46:00 PM
2022/11/05,22:46,45,32,7,39,2022/11/05 10:46:00 PM
2022/11/05,22:37,47,4,1,5,2022/11/05 10:37:00 PM
2022/11/05,22:46,35,24,11,35,2022/11/05 10:46:00 PM
2022/11/05,22:41,79,3,10,13,2022/11/05 10:41:00 PM
2022/11/05,22:35,54,0,2,2,2022/11/05 10:35:00 PM
2022/11/05,22:37,12,2,6,8,2022/11/05 10:37:00 PM
2022/11/05,22:43,66,18,6,24,2022/11/05 10:43:00 PM
2022/11/05,22:41,5,12,12,24,2022/11/05 10:41:00 PM
2022/11/05,22:34,1,3,1,4,2022/11/05 10:34:00 PM
2022/11/05,22:40,86,0,1,1,2022/11/05 10:40:00 PM
2022/11/05,22:42,77,0,5,5,2022/11/05 10:42:00 PM
2022/11/05,22:37,4,15,14,29,2022/11/05 10:37:00 PM
2022/11/05,22:42,48,2,0,2,2022/11/05 10:42:00 PM
2022/11/05,22:37,31,0,6,6,2022/11/05 10:37:00 PM
2022/11/05,22:37,21,2,9,11,2022/11/05 10:37:00 PM
2022/11/05,22:46,63,9,1,10,2022/11/05 10:46:00 PM
2022/11/05,22:38,70,3,0,3,2022/11/05 10:38:00 PM
2022/11/05,22:48,70,2,2,4,2022/11/05 10:48:00 PM
2022/11/05,22:45,37,2,6,8,2022/11/05 10:45:00 PM
2022/11/05,22:43,56,2,3,5,2022/11/05 10:43:00 PM
2022/11/05,22:32,5,12,8,20,2022/11/05 10:32:00 PM
2022/11/05,22:40,62,3,9,12,2022/11/05 10:40:00 PM
2022/11/05,22:45,3,13,1,14,2022/11/05 10:45:00 PM
2022/11/05,22:41,59,1,1,2,2022/11/05 10:41:00 PM
2022/11/05,22:46,54,5,0,5,2022/11/05 10:46:00 PM
2022/11/05,22:33,61,4,1,5,2022/11/05 10:33:00 PM
2022/11/05,22:41,67,3,4,7,2022/11/05 10:41:00 PM
2022/11/05,22:39,10,0,2,2,2022/11/05 10:39:00 PM
2022/11/05,22:38,4,11,20,31,2022/11/05 10:38:00 PM
2022/11/05,22:35,45,4,8,12,2022/11/05 10:35:00 PM
2022/11/05,22:32,31,3,4,7,2022/11/05 10:32:00 PM
2022/11/05,22:44,1,1,5,6,2022/11/05 10:44:00 PM
2022/11/05,22:30,57,0,2,2,2022/11/05 10:30:00 PM
2022/11/05,22:38,28,2,52,54,2022/11/05 10:38:00 PM
2022/11/05,22:39,2,8,0,8,2022/11/05 10:39:00 PM
2022/11/05,22:47,14,9,6,15,2022/11/05 10:47:00 PM
2022/11/05,22:48,45,8,24,32,2022/11/05 10:48:00 PM
2022/11/05,22:39,19,16,13,29,2022/11/05 10:39:00 PM
2022/11/05,22:46,66,6,5,11,2022/11/05 10:46:00 PM
2022/11/05,22:41,58,3,1,4,2022/11/05 10:41:00 PM
2022/11/05,22:27,21,15,2,17,2022/11/05 10:27:00 PM
2022/11/05,22:44,41,25,11,36,2022/11/05 10:44:00 PM
2022/11/05,22:37,27,0,1,1,2022/11/05 10:37:00 PM
2022/11/05,22:42,76,0,1,1,2022/11/05 10:42:00 PM
2022/11/05,22:47,77,2,1,3,2022/11/05 10:47:00 PM
2022/11/05,22:34,50,6,2,8,2022/11/05 10:34:00 PM
2022/11/05,22:42,37,1,1,2,2022/11/05 10:42:00 PM
2022/11/05,22:45,30,10,4,14,2022/11/05 10:45:00 PM
2022/11/05,22:47,28,4,90,94,2022/11/05 10:47:00 PM
2022/11/05,22:41,18,0,1,1,2022/11/05 10:41:00 PM
2022/11/05,22:35,28,0,16,16,2022/11/05 10:35:00 PM
2022/11/05,22:48,65,7,11,18,2022/11/05 10:48:00 PM
2022/11/05,22:49,65,16,21,37,2022/11/05 10:49:00 PM
2022/11/05,22:46,62,1,2,3,2022/11/05 10:46:00 PM
2022/11/05,22:49,29,134,1,135,2022/11/05 10:49:00 PM
2022/11/05,22:46,42,2,1,3,2022/11/05 10:46:00 PM
2022/11/05,22:34,49,3,2,5,2022/11/05 10:34:00 PM
2022/11/05,22:43,41,8,30,38,2022/11/05 10:43:00 PM
2022/11/05,22:44,18,0,1,1,2022/11/05 10:44:00 PM
2022/11/05,22:40,68,1,0,1,2022/11/05 10:40:00 PM
2022/11/05,22:45,47,2,13,15,2022/11/05 10:45:00 PM
2022/11/05,22:40,72,3,8,11,2022/11/05 10:40:00 PM
2022/11/05,22:38,67,2,9,11,2022/11/05 10:38:00 PM
2022/11/05,22:43,46,2,0,2,2022/11/05 10:43:00 PM
2022/11/05,22:44,9,0,1,1,2022/11/05 10:44:00 PM
2022/11/05,22:40,67,8,1,9,2022/11/05 10:40:00 PM
2022/11/05,22:47,8,2,0,2,2022/11/05 10:47:00 PM
2022/11/05,22:33,37,2,8,10,2022/11/05 10:33:00 PM
2022/11/05,22:43,79,6,4,10,2022/11/05 10:43:00 PM
2022/11/05,22:38,47,4,3,7,2022/11/05 10:38:00 PM
2022/11/05,22:41,36,0,5,5,2022/11/05 10:41:00 PM
2022/11/05,22:39,46,1,0,1,2022/11/05 10:39:00 PM
2022/11/05,22:41,27,2,0,2,2022/11/05 10:41:00 PM
2022/11/05,22:35,2,9,3,12,2022/11/05 10:35:00 PM
2022/11/05,22:43,6,31,7,38,2022/11/05 10:43:00 PM
2022/11/05,22:47,79,12,8,20,2022/11/05 10:47:00 PM
2022/11/05,22:42,56,5,3,8,2022/11/05 10:42:00 PM
2022/11/05,22:37,30,17,1,18,2022/11/05 10:37:00 PM
2022/11/05,22:41,68,0,3,3,2022/11/05 10:41:00 PM
2022/11/05,22:46,79,13,4,17,2022/11/05 10:46:00 PM
2022/11/05,22:42,19,7,4,11,2022/11/05 10:42:00 PM
2022/11/05,22:43,14,15,0,15,2022/11/05 10:43:00 PM
2022/11/05,22:40,47,8,8,16,2022/11/05 10:40:00 PM
2022/11/05,22:39,45,25,10,35,2022/11/05 10:39:00 PM
2022/11/05,22:47,51,0,3,3,2022/11/05 10:47:00 PM
2022/11/05,22:48,58,7,2,9,2022/11/05 10:48:00 PM
2022/11/05,22:38,14,5,1,6,2022/11/05 10:38:00 PM
2022/11/05,22:38,1,7,7,14,2022/11/05 10:38:00 PM
2022/11/05,22:33,19,18,9,27,2022/11/05 10:33:00 PM
2022/11/05,22:41,72,11,12,23,2022/11/05 10:41:00 PM
2022/11/05,22:43,65,0,23,23,2022/11/05 10:43:00 PM
2022/11/05,22:45,6,15,20,35,2022/11/05 10:45:00 PM
2022/11/05,22:37,79,8,5,13,2022/11/05 10:37:00 PM
2022/11/05,22:47,4,14,8,22,2022/11/05 10:47:00 PM
2022/11/05,22:39,65,3,13,16,2022/11/05 10:39:00 PM
2022/11/05,22:40,29,116,6,122,2022/11/05 10:40:00 PM
2022/11/05,22:44,70,8,2,10,2022/11/05 10:44:00 PM
2022/11/05,22:44,45,16,14,30,2022/11/05 10:44:00 PM
2022/11/05,22:36,59,2,1,3,2022/11/05 10:36:00 PM
2022/11/05,22:30,37,4,1,5,2022/11/05 10:30:00 PM
2022/11/05,22:45,2,4,0,4,2022/11/05 10:45:00 PM
2022/11/05,22:38,12,6,5,11,2022/11/05 10:38:00 PM
2022/11/05,22:39,12,2,8,10,2022/11/05 10:39:00 PM
2022/11/05,22:34,42,5,0,5,2022/11/05 10:34:00 PM
2022/11/05,22:44,21,4,6,10,2022/11/05 10:44:00 PM
2022/11/05,22:48,8,4,0,4,2022/11/05 10:48:00 PM
2022/11/05,22:36,79,7,2,9,2022/11/05 10:36:00 PM
2022/11/05,22:42,28,1,115,116,2022/11/05 10:42:00 PM
2022/11/05,22:48,59,3,0,3,2022/11/05 10:48:00 PM
2022/11/05,22:40,46,1,2,3,2022/11/05 10:40:00 PM
2022/11/05,22:44,3,5,6,11,2022/11/05 10:44:00 PM
2022/11/05,22:47,50,2,0,2,2022/11/05 10:47:00 PM
2022/11/05,22:45,70,6,0,6,2022/11/05 10:45:00 PM
2022/11/05,22:44,61,2,1,3,2022/11/05 10:44:00 PM
2022/11/05,22:40,40,22,0,22,2022/11/05 10:40:00 PM
2022/11/05,22:31,21,14,22,36,2022/11/05 10:31:00 PM
2022/11/05,22:42,70,17,1,18,2022/11/05 10:42:00 PM
2022/11/05,22:37,77,2,2,4,2022/11/05 10:37:00 PM
2022/11/05,22:31,19,11,16,27,2022/11/05 10:31:00 PM
2022/11/05,22:43,30,12,1,13,2022/11/05 10:43:00 PM
2022/11/05,22:39,79,4,2,6,2022/11/05 10:39:00 PM
2022/11/05,22:41,20,2,3,5,2022/11/05 10:41:00 PM
2022/11/05,22:34,11,0,2,2,2022/11/05 10:34:00 PM
2022/11/05,22:38,58,5,6,11,2022/11/05 10:38:00 PM
2022/11/05,22:42,49,0,4,4,2022/11/05 10:42:00 PM
2022/11/05,22:47,35,59,26,85,2022/11/05 10:47:00 PM
2022/11/05,22:43,9,0,3,3,2022/11/05 10:43:00 PM
2022/11/05,22:37,19,7,10,17,2022/11/05 10:37:00 PM
2022/11/05,22:34,28,5,9,14,2022/11/05 10:34:00 PM
2022/11/05,22:37,46,1,0,1,2022/11/05 10:37:00 PM
2022/11/05,22:46,65,2,35,37,2022/11/05 10:46:00 PM
2022/11/05,22:36,84,2,6,8,2022/11/05 10:36:00 PM
2022/11/05,22:39,66,21,6,27,2022/11/05 10:39:00 PM
2022/11/05,22:37,56,3,0,3,2022/11/05 10:37:00 PM
2022/11/05,22:41,56,5,2,7,2022/11/05 10:41:00 PM
2022/11/05,22:39,11,3,0,3,2022/11/05 10:39:00 PM
2022/11/05,22:39,68,1,3,4,2022/11/05 10:39:00 PM
2022/11/05,22:35,23,2,0,2,2022/11/05 10:35:00 PM
2022/11/05,22:43,51,1,0,1,2022/11/05 10:43:00 PM
2022/11/05,22:34,5,5,7,12,2022/11/05 10:34:00 PM
2022/11/05,22:39,23,1,0,1,2022/11/05 10:39:00 PM
2022/11/05,22:33,21,2,1,3,2022/11/05 10:33:00 PM
2022/11/05,22:45,76,1,0,1,2022/11/05 10:45:00 PM
2022/11/05,22:35,24,0,2,2,2022/11/05 10:35:00 PM
2022/11/05,22:47,2,5,3,8,2022/11/05 10:47:00 PM
2022/11/05,22:49,84,7,14,21,2022/11/05 10:49:00 PM
2022/11/05,22:36,31,3,6,9,2022/11/05 10:36:00 PM
2022/11/05,22:36,86,1,0,1,2022/11/05 10:36:00 PM
2022/11/05,22:45,87,1,0,1,2022/11/05 10:45:00 PM
2022/11/05,22:34,40,2,0,2,2022/11/05 10:34:00 PM
2022/11/05,22:34,36,7,0,7,2022/11/05 10:34:00 PM
2022/11/05,22:37,40,27,0,27,2022/11/05 10:37:00 PM
2022/11/05,22:41,51,2,0,2,2022/11/05 10:41:00 PM
2022/11/05,22:34,2,7,0,7,2022/11/05 10:34:00 PM
2022/11/05,22:38,9,1,0,1,2022/11/05 10:38:00 PM
2022/11/05,22:42,4,15,7,22,2022/11/05 10:42:00 PM
2022/11/05,22:45,62,1,2,3,2022/11/05 10:45:00 PM
2022/11/05,22:41,50,7,2,9,2022/11/05 10:41:00 PM
2022/11/05,22:49,2,5,8,13,2022/11/05 10:49:00 PM
2022/11/05,22:38,79,9,5,14,2022/11/05 10:38:00 PM
2022/11/05,22:35,21,10,2,12,2022/11/05 10:35:00 PM
2022/11/05,22:32,19,7,4,11,2022/11/05 10:32:00 PM
2022/11/05,22:40,79,1,2,3,2022/11/05 10:40:00 PM
2022/11/05,22:42,27,2,0,2,2022/11/05 10:42:00 PM
2022/11/05,22:42,65,6,22,28,2022/11/05 10:42:00 PM
2022/11/05,22:35,72,3,0,3,2022/11/05 10:35:00 PM
2022/11/05,22:43,54,0,1,1,2022/11/05 10:43:00 PM
2022/11/05,22:37,35,44,18,62,2022/11/05 10:37:00 PM
2022/11/05,22:47,10,1,0,1,2022/11/05 10:47:00 PM
2022/11/05,22:45,63,22,7,29,2022/11/05 10:45:00 PM
2022/11/05,22:48,63,5,9,14,2022/11/05 10:48:00 PM
2022/11/05,22:38,56,1,4,5,2022/11/05 10:38:00 PM
2022/11/05,22:44,35,35,10,45,2022/11/05 10:44:00 PM
2022/11/05,22:35,84,8,6,14,2022/11/05 10:35:00 PM
2022/11/05,22:42,2,2,0,2,2022/11/05 10:42:00 PM
2022/11/05,22:41,47,10,5,15,2022/11/05 10:41:00 PM
2022/11/05,22:36,77,3,1,4,2022/11/05 10:36:00 PM
2022/11/05,22:34,24,7,0,7,2022/11/05 10:34:00 PM
2022/11/05,22:43,4,4,9,13,2022/11/05 10:43:00 PM
2022/11/05,22:59,35,21,6,27,2022/11/05 10:59:00 PM
2022/11/05,23:02,3,7,16,23,2022/11/05 11:02:00 PM
2022/11/05,23:01,86,4,0,4,2022/11/05 11:01:00 PM
2022/11/05,23:03,24,5,10,15,2022/11/05 11:03:00 PM
2022/11/05,22:59,87,1,2,3,2022/11/05 10:59:00 PM
2022/11/05,23:01,47,13,4,17,2022/11/05 11:01:00 PM
2022/11/05,23:00,23,1,1,2,2022/11/05 11:00:00 PM
2022/11/05,22:57,72,11,15,26,2022/11/05 10:57:00 PM
2022/11/05,22:56,6,17,1,18,2022/11/05 10:56:00 PM
2022/11/05,22:55,67,3,8,11,2022/11/05 10:55:00 PM
2022/11/05,22:41,44,1,0,1,2022/11/05 10:41:00 PM
2022/11/05,23:02,59,8,1,9,2022/11/05 11:02:00 PM
2022/11/05,22:55,50,10,5,15,2022/11/05 10:55:00 PM
2022/11/05,22:55,29,79,6,85,2022/11/05 10:55:00 PM
2022/11/05,22:50,36,0,1,1,2022/11/05 10:50:00 PM
2022/11/05,22:52,43,0,3,3,2022/11/05 10:52:00 PM
2022/11/05,22:58,36,3,2,5,2022/11/05 10:58:00 PM
2022/11/05,22:56,1,8,2,10,2022/11/05 10:56:00 PM
2022/11/05,23:02,47,18,4,22,2022/11/05 11:02:00 PM
2022/11/05,22:48,47,6,16,22,2022/11/05 10:48:00 PM
2022/11/05,22:50,44,0,4,4,2022/11/05 10:50:00 PM
2022/11/05,22:51,61,7,1,8,2022/11/05 10:51:00 PM
2022/11/05,22:53,63,9,0,9,2022/11/05 10:53:00 PM
2022/11/05,22:57,36,0,3,3,2022/11/05 10:57:00 PM
2022/11/05,22:47,21,6,13,19,2022/11/05 10:47:00 PM
2022/11/05,22:55,54,2,2,4,2022/11/05 10:55:00 PM
2022/11/05,22:51,39,0,4,4,2022/11/05 10:51:00 PM
2022/11/05,22:55,77,0,1,1,2022/11/05 10:55:00 PM
2022/11/05,22:59,59,3,0,3,2022/11/05 10:59:00 PM
2022/11/05,22:51,24,16,0,16,2022/11/05 10:51:00 PM
2022/11/05,22:50,8,1,4,5,2022/11/05 10:50:00 PM
2022/11/05,22:52,57,1,0,1,2022/11/05 10:52:00 PM
2022/11/05,22:44,20,11,10,21,2022/11/05 10:44:00 PM
2022/11/05,23:02,20,16,5,21,2022/11/05 11:02:00 PM
2022/11/05,22:55,2,2,0,2,2022/11/05 10:55:00 PM
2022/11/05,23:03,63,3,12,15,2022/11/05 11:03:00 PM
2022/11/05,23:03,4,25,17,42,2022/11/05 11:03:00 PM
2022/11/05,22:50,47,12,7,19,2022/11/05 10:50:00 PM
2022/11/05,22:48,31,16,8,24,2022/11/05 10:48:00 PM
2022/11/05,22:59,67,4,6,10,2022/11/05 10:59:00 PM
2022/11/05,22:50,31,5,5,10,2022/11/05 10:50:00 PM
2022/11/05,22:58,1,4,0,4,2022/11/05 10:58:00 PM
2022/11/05,22:57,28,1,41,42,2022/11/05 10:57:00 PM
2022/11/05,22:58,65,0,6,6,2022/11/05 10:58:00 PM
2022/11/05,22:55,27,0,7,7,2022/11/05 10:55:00 PM
2022/11/05,22:51,23,12,1,13,2022/11/05 10:51:00 PM
2022/11/05,22:49,11,0,3,3,2022/11/05 10:49:00 PM
2022/11/05,22:46,36,3,4,7,2022/11/05 10:46:00 PM
2022/11/05,22:50,54,2,0,2,2022/11/05 10:50:00 PM
2022/11/05,23:02,24,7,6,13,2022/11/05 11:02:00 PM
2022/11/05,22:52,70,2,0,2,2022/11/05 10:52:00 PM
2022/11/05,23:01,14,2,0,2,2022/11/05 11:01:00 PM
2022/11/05,23:00,50,2,3,5,2022/11/05 11:00:00 PM
2022/11/05,22:50,1,0,9,9,2022/11/05 10:50:00 PM
2022/11/05,23:00,9,0,1,1,2022/11/05 11:00:00 PM
2022/11/05,22:46,37,0,12,12,2022/11/05 10:46:00 PM
2022/11/05,22:52,79,33,7,40,2022/11/05 10:52:00 PM
2022/11/05,23:03,45,10,1,11,2022/11/05 11:03:00 PM
2022/11/05,22:53,62,0,2,2,2022/11/05 10:53:00 PM
2022/11/05,23:00,76,1,0,1,2022/11/05 11:00:00 PM
